372437200,00000394,false,0,8,00,40,00,00,FF,43,BC,F8
372457100,00000394,false,0,8,00,60,00,00,FF,43,BA,F8
372476900,00000394,false,0,8,00,80,00,00,FF,43,B8,F8
372497100,00000394,false,0,8,00,A0,00,00,FF,43,B6,F8
372517100,00000394,false,0,8,00,C0,00,00,FF,43,B4,F8
372537100,00000394,false,0,8,00,E0,00,00,FF,43,B2,F8
372556800,00000394,false,0,8,00,00,00,00,FF,43,B0,F8
372576800,00000394,false,0,8,00,20,00,00,FF,43,BE,F8
372597000,00000394,false,0,8,00,40,00,00,FF,43,BC,F8
372616800,00000394,false,0,8,00,60,00,00,FF,43,BA,F8
372636700,00000394,false,0,8,00,80,00,00,FF,43,B8,F8
372656700,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
372676700,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
372696900,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
372716600,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
372736600,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
372756600,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
372776600,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
372796500,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
372816500,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
372836500,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
372856500,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
372876400,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
372896600,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
372916400,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
372936400,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
372956300,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
372976300,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
372996500,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
373016300,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
373036200,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
373056200,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
373076200,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
373096300,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
373116100,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
373136100,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
373156100,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
373176100,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
373196200,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
373216000,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
373236000,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
373256000,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
373275900,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
373296100,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
373315900,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
373335900,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
373355800,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
373375800,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
373396000,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
373415800,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
373435700,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
373455700,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
373475700,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
373495700,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
373515600,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
373535600,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
373555600,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
373575600,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
373595700,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
373615500,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
373635500,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
373655500,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
373675500,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
373695400,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
373715600,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
373735600,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
373755400,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
373775300,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
373795500,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
373815300,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
373835400,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
373855200,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
373875400,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
373895200,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
373915200,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
373935100,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
373955300,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
373975100,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
373995100,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
374015200,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
374035000,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
374055200,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
374075000,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
374095100,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
374115100,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
374134900,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
374154900,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
374174800,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
374195000,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
374214800,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
374234900,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
374254900,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
374274900,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
374294900,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
374314900,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
374334800,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
374354600,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
374374600,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
374394600,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
374414700,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
374434700,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
374454700,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
374474400,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
374494400,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
374514400,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
374534600,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
374554400,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
374574300,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
374594500,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
374614300,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
374634400,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
374654400,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
374674400,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
374694200,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
374714400,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
374734300,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
374754300,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
374774300,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
374794100,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
374814200,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
374834200,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
374854200,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
374874000,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
374894000,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
374914100,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
374933900,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
374953900,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
374974000,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
374993800,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
375014000,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
375034000,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
375053800,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
375073900,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
375093900,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
375113700,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
375133700,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
375153800,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
375173800,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
375193600,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
375213800,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
375233500,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
375253500,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
375273700,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
375293500,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
375313600,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
375333600,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
375353600,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
375373600,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
375393300,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
375413500,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
375433500,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
375453400,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
375473400,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
375493200,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
375513400,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
375533300,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
375553300,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
375573300,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
375593100,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
375613300,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
375633200,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
375653200,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
375673200,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
375693000,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
375713100,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
375733100,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
375752900,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
375773100,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
375792800,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
375812800,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
375833000,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
375852800,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
375872900,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
375892700,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
375912900,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
375932900,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
375952600,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
375972800,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
375992600,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
376012600,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
376032500,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
376052500,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
376072700,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
376092500,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
376112600,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
376132600,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
376152400,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
376172600,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
376192400,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
376212300,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
376232300,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
376252300,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
376272300,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
376292400,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
376312200,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
376332200,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
376352200,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
376372300,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
376392100,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
376412100,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
376432000,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
376452000,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
376472200,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
376492200,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
376512000,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
376531900,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
376551900,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
376572100,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
376592000,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
376611800,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
376631800,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
376651800,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
376671800,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
376691900,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
376711700,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
376731700,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
376751700,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
376771700,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
376791600,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
376811600,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
376831600,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
376851600,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
376871700,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
376891700,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
376911500,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
376931500,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
376951400,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
376971400,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
376991400,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
377011400,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
377031300,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
377051300,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
377071300,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
377091400,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
377111200,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
377131200,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
377151200,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
377171200,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
377191300,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
377211100,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
377231100,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
377251100,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
377271200,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
377291200,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
377311000,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
377331000,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
377350900,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
377370900,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
377391100,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
377410900,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
377430800,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
377450800,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
377470800,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
377491000,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
377510700,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
377530700,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
377550700,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
377570700,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
377590800,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
377610600,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
377630600,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
377650600,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
377670600,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
377690700,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
377710500,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
377730500,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
377750500,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
377770400,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
377790400,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
377810400,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
377830300,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
377850300,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
377870300,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
377890500,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
377910300,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
377930200,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
377950200,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
377970200,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
377990300,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
378010100,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
378030100,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
378050100,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
378070100,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
378090200,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
378110000,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
378130000,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
378150000,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
378169900,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
378190100,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
378209900,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
378229800,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
378249800,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
378269800,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
378290000,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
378309800,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
378329700,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
378349700,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
378369700,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
378389800,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
378409600,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
378429600,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
378449600,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
378469600,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
378489500,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
378509500,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
378529500,00000394,false,0,8,00,60,00,00,FF,C3,B2,F8
378549500,00000394,false,0,8,00,80,00,00,FF,C3,B0,F8
378569400,00000394,false,0,8,00,A0,00,00,FF,C3,BE,F8
378589600,00000394,false,0,8,00,C0,00,00,FF,C3,BC,F8
378609400,00000394,false,0,8,00,E0,00,00,FF,C3,BA,F8
378629400,00000394,false,0,8,00,00,00,00,FF,C3,B8,F8
378649400,00000394,false,0,8,00,20,00,00,FF,C3,B6,F8
378669300,00000394,false,0,8,00,40,00,00,FF,C3,B4,F8
